lat,lon,year
44.811349,-91.4984941,1982
45.0564041,-92.8134982,1982
47.1301417,-119.278077,1982
48.8534951,2.3483915,1982
28.0394654,-81.9498042,1983
32.8881879,-84.3265855,1983
33.6442699,-79.7442135,1983
33.9528472,-84.5496148,1983
34.1112226,-82.8670839,1983
35.2436969,-89.3500714,1983
35.2590371,-77.6484879,1983
35.9824598,-86.5199492,1983
38.4493315,-78.8688833,1983
39.9597213,-75.6059638,1983
40.416782,-3.703507,1983
40.6348182,-75.5843529,1983
41.6735209,-72.9464859,1983
43.5476008,-96.7293629,1983
43.6534817,-79.3839347,1983
44.4478474,-92.2678663,1983
17.9712148,-76.7928128,1984
26.5289139,-80.058141,1984
32.8290581,-88.4767398,1984
33.5439212,-86.5427551,1984
34.1652304,-84.7997613,1984
35.1464797,-90.1845388,1984
36.6240321,-78.5569437,1984
36.9775016,-76.42977,1984
37.9723339,-81.1487136,1984
40.375713,-76.4626118,1984
40.9105988,-73.5620864,1984
40.9880495,-73.7974133,1984
41.012833,-81.6051221,1984
41.5381535,-72.8070435,1984
41.6612561,-91.5299106,1984
41.747319,-73.1887243,1984
41.9031963,-85.5356726,1984
42.4745982,-76.407596,1984
42.8620287,-112.450627,1984
42.9046933,-76.8627887,1984
44.6975256,-75.4924943,1984
44.8016255,-68.7713289,1984
45.2100367,-123.194463,1984
6.4550575,3.3941795,1984
8.9537012,-79.5375595,1984
19.7336834,-72.2224064,1985
27.9658533,-82.8001026,1985
28.8527675,-81.6853534,1985
30.5133568,-90.9189586,1985
32.2228765,-110.974847,1985
32.3528055,-90.8777342,1985
33.3806716,-84.7996573,1985
33.7911012,-118.3012604,1985
33.8984461,-88.9992267,1985
34.6845712,-99.9193825,1985
40.7792653,-72.9153827,1985
42.241051,-83.6117646,1985
42.8366545,25.5148563,1985
42.9922181,-79.2484192,1985
47.3075369,-122.2301808,1985
48.1371079,11.5753822,1985
51.0324743,6.9881194,1985
8.5344438,28.0984675,1985
26.5625742,-81.9438802,1986
30.1843642,-90.8592632,1986
31.5823832,-86.2571786,1986
32.5007031,-94.74049,1986
32.7219973,-84.0130926,1986
33.2281757,-91.7976285,1986
33.8708215,-117.929416,1986
34.0966764,-117.7197785,1986
35.6176544,-82.3205791,1986
36.7509272,-95.9771779,1986
40.7303534,-80.3100513,1986
40.86108,-79.895197,1986
41.43535,-81.514824,1986
41.5718945,-86.7490124,1986
41.8012088,-74.7466262,1986
41.8994745,-87.9403418,1986
18.547327,-72.3395928,1987
26.784343,-80.0650293,1987
31.2237285,-85.3934375,1987
31.3224044,-92.4343035,1987
33.4111051,-91.0635857,1987
35.3389062,-82.4663918,1987
36.6987494,-78.9013987,1987
37.0264414,-76.3442846,1987
38.8462236,-77.3063733,1987
39.158168,-75.5243682,1987
43.7391616,-87.7817541,1987
44.3140261,-94.4614177,1987
47.5653663,-122.6246836,1987
51.1733518,10.0680632,1987
53.048095,8.6286066,1987
-25.4944375,-49.284271,1988
18.1281473,-66.2692441,1988
18.3640599,-65.9526682,1988
18.4230137,-68.9661104,1988
26.1223084,-80.1433786,1988
28.0785034,-80.6077908,1988
29.6519684,-82.3249846,1988
30.6324149,-87.0396881,1988
31.6457944,-89.5553297,1988
33.8892265,35.5025585,1988
34.0676169,-118.0879763,1988
35.3414745,-89.8973084,1988
36.5963906,-119.4511877,1988
36.7168315,-76.2494453,1988
36.9929203,-86.4428677,1988
37.876291,-121.2717439,1988
38.657181,-90.1670585,1988
40.2601096,-74.2737573,1988
40.6728425,-73.3947639,1988
41.2620137,-75.897197,1988
41.5200518,-81.556235,1988
41.7061296,-71.5221451,1988
42.0289319,-87.8122348,1988
42.1018764,-72.5886727,1988
42.2682408,-83.2844172,1988
42.5467012,-83.2113192,1988
47.9793437,-122.2127011,1988
51.4485569,5.4501225,1988
18.1850507,-77.3947693,1989
24.5548262,-81.8020722,1989
29.2108147,-81.0228331,1989
30.4672234,-86.6189625,1989
31.2320941,-96.9262126,1989
31.6940509,-89.1306124,1989
32.912624,-96.6388833,1989
34.6051975,-98.3952279,1989
34.8662005,-92.1101458,1989
35.4020287,-90.7531682,1989
36.2494056,-77.66834,1989
37.9020731,-122.0618702,1989
38.5135805,-89.9841627,1989
40.201499,-77.1890783,1989
40.7970382,-74.4809868,1989
41.8157622,-87.8710479,1989
43.3565611,19.3584715,1989
43.389209,19.6493525,1989
43.7340647,15.8944767,1989
46.7304268,-117.173895,1989
51.5074456,-0.1277653,1989
54.8982139,23.9044817,1989
54.9830067,73.3745224,1989
59.9133301,10.7389701,1989
18.0431254,-77.50741,1990
20.8029568,-156.3106833,1990
27.937801,-82.2859247,1990
29.357515,-100.8987707,1990
30.0443879,31.2357257,1990
32.515887,-93.7336536,1990
32.7896202,-80.6303822,1990
32.9445682,-87.1386067,1990
33.9930677,-117.968675,1990
34.8045487,-86.9711698,1990
35.3046458,-76.7873888,1990
36.3010192,-76.2203699,1990
36.9096897,-77.2741121,1990
37.7934528,-79.9939484,1990
39.0286093,-96.8313978,1990
39.2089986,-76.0666126,1990
39.6430455,-77.7191081,1990
39.7136754,-82.5993294,1990
40.7267692,-73.7415208,1990
42.4374175,-76.5483724,1990
43.0494122,-88.0079271,1990
43.7234519,20.6870792,1990
43.8602746,16.1557855,1990
48.803083,-102.246001,1990
-10.3333333,-53.2,1991
-37.8142454,144.9631732,1991
-4.32171,15.3122511,1991
10.4430243,-61.2613054,1991
28.9827565,-95.969402,1991
32.3850708,-80.6923169,1991
33.5801103,-85.0766113,1991
33.9004572,-98.5020777,1991
33.9043212,-80.8770342,1991
33.9204354,-80.3414693,1991
34.1476507,-118.144155,1991
35.1481572,-92.5526197,1991
36.7375461,-76.5822294,1991
37.050096,-121.99059,1991
37.76721,-87.5573742,1991
38.3662806,-89.4201902,1991
39.3637773,-121.693583,1991
40.4656244,-80.0656106,1991
40.5742696,-74.60988,1991
44.8322405,-93.3204872,1991
44.8897027,-93.3501222,1991
45.0313156,-93.3395843,1991
25.0884534,-76.1345836,1992
29.6993748,-91.20677,1992
30.3646795,-88.5585995,1992
30.4499652,-93.4341349,1992
31.3080607,-86.482424,1992
32.6467914,-83.4351636,1992
33.3015121,-88.6147687,1992
33.6856969,-117.825981,1992
34.405472,-103.2050709,1992
35.8483867,-98.4133205,1992
36.6937606,-77.5357141,1992
36.7830145,-76.5462167,1992
37.4443293,-122.1598465,1992
39.8454163,-88.9524151,1992
39.9526791,-74.1968257,1992
40.7398242,-73.9354153,1992
40.7709499,-74.2264601,1992
40.8472369,-73.4036319,1992
42.5195292,-70.8967226,1992
42.638393,-79.027816,1992
43.8914332,20.3491624,1992
44.5126379,-88.0125794,1992
57.3903918,21.5635991,1992
27.9014133,-81.5859099,1993
29.4246002,-98.4951405,1993
33.6624824,-85.8283224,1993
33.750631,-117.8722311,1993
34.1483499,-118.0014517,1993
35.2454313,-78.3543933,1993
37.1641544,-120.7678602,1993
43.5116383,16.4399659,1993
44.4671371,26.1126963,1993
45.6941611,-121.88355,1993
48.2163194,18.6000869,1993
48.3883645,-115.5558612,1993
49.4143311,7.5722301,1993
51.937228,6.1275981,1993
11.9939978,8.5219738,1994
26.2378597,-80.1247667,1994
29.3872254,-94.992736,1994
30.8365815,-83.9787808,1994
31.1499528,-81.4914894,1994
31.6809362,-86.3244009,1994
35.8065455,-77.863315,1994
36.4423754,-77.0985753,1994
37.2769484,-107.8766,1994
38.3031837,-77.4605399,1994
38.7379949,-77.0043136,1994
40.335345,-75.9279495,1994
40.3600714,-80.6151034,1994
41.2042616,-73.7270761,1994
41.3160082,-91.7340327,1994
55.625578,37.6063916,1994
6.1914,7.2316,1994
18.3429082,-64.9188997,1995
26.715364,-80.0532942,1995
29.7957633,-90.822871,1995
31.7773202,-82.3490533,1995
33.1838787,-97.1413417,1995
33.8815601,-118.2935879,1995
34.1920186,-90.2946542,1995
35.2784173,-93.1337856,1995
37.0430812,-100.920999,1995
37.5972724,-90.6273444,1995
40.6736812,-73.6190736,1995
41.2035193,14.1168624,1995
41.2464824,-75.8817316,1995
41.900299,-87.8569745,1995
43.1108076,-94.6781897,1995
43.8570713,18.4126147,1995
44.0661044,-87.8842583,1995
44.8178131,20.4568974,1995
45.7669109,11.7343469,1995
46.2804298,-119.275205,1995
49.226766,17.6667415,1995
-26.205,28.049722,1996
-34.9281805,138.5999312,1996
19.5045485,-99.1997919,1996
27.6387163,-80.3975399,1996
31.7601164,-106.4870404,1996
32.3062535,-87.7980665,1996
32.3270827,-86.7119247,1996
32.6454116,-85.3782795,1996
34.0701151,-117.395582,1996
35.5642474,-89.6464672,1996
38.9997621,-77.0240371,1996
40.6787196,-82.5827749,1996
43.0865887,-91.5684784,1996
48.4200462,-122.32642,1996
50.4500336,30.5241361,1996
59.4372419,24.7572802,1996
12.7158152,-61.3252692,1997
17.729124,-64.7589156,1997
27.8963791,-81.8431567,1997
32.2735792,-90.127881,1997
32.6909704,-91.8717943,1997
32.7884363,-79.9399309,1997
33.8825705,-118.1167679,1997
35.6818059,-80.4322801,1997
37.7274692,-89.216655,1997
40.6667841,-111.888417,1997
40.7959335,-74.3148713,1997
41.7728699,-88.1479278,1997
44.932738,-96.054481,1997
46.2432913,14.3549353,1997
48.8012045,2.4309703,1997
50.4738654,1.5773184,1997
-36.852095,174.7631803,1998
14.693425,-17.447938,1998
18.4713858,-69.8918436,1998
31.0983747,-97.3429563,1998
33.4918203,-80.8556476,1998
33.8137161,-92.4129303,1998
33.894927,-118.226624,1998
37.0057958,-89.1772449,1998
38.2320006,-81.5378003,1998
39.1697626,-91.8829484,1998
39.4353373,-84.2029922,1998
39.9348351,-75.0307264,1998
41.6612104,-72.7795419,1998
41.6934591,44.8014495,1998
42.7424776,-93.2080861,1998
43.987742,-95.755846,1998
44.8277446,-92.9438218,1998
45.3310723,17.6765332,1998
46.0500268,14.5069289,1998
46.4548261,16.9923923,1998
49.7780356,9.9434769,1998
59.3251172,18.0710935,1998
22.406628,-79.9651013,1999
28.3556635,-80.7325345,1999
30.5254692,-89.6795084,1999
33.4663248,-82.5026089,1999
37.8240267,-76.7007912,1999
39.9547861,-82.8121191,1999
39.9831616,-75.8238355,1999
4.7676576,7.0188527,1999
40.4936586,-84.3146722,1999
40.6311415,-91.3084007,1999
40.7554496,-73.9433957,1999
41.2815783,-73.7131153,1999
41.7010642,-71.1546367,1999
41.8903447,-88.7713953,1999
42.4517622,18.5367516,1999
43.1406913,20.518057,1999
49.8955367,-97.1384584,1999
6.8137426,-58.1624465,1999
-25.9467092,-60.6200235,2000
-38.7176522,-62.2654871,2000
11.4194313,-7.4833878,2000
15.2991923,-61.3872868,2000
28.3583942,-105.5215257,2000
31.5702088,-85.2503315,2000
31.7562765,-84.6151965,2000
32.3944908,-96.8439365,2000
32.5184775,-92.1476353,2000
33.7038145,-117.9627349,2000
37.226611,-121.9746797,2000
39.7405111,-104.830994,2000
39.9861415,-88.2589387,2000
40.190632,116.412144,2000
40.7246999,-73.7048024,2000
41.006381,28.9758715,2000
41.0145418,-73.872635,2000
41.5466778,45.014959,2000
42.4733689,-83.2218731,2000
43.70953,-98.025379,2000
45.3053901,-93.7939996,2000
49.643101,30.788839,2000
60.1666204,24.9435408,2000
9.3553005,-79.8974085,2000
10.5060934,-66.9146008,2001
18.3278026,-65.6561832,2001
3.7990131,10.1265567,2001
30.2368772,-93.0137569,2001
33.170482,-86.2514099,2001
33.6795531,-84.4393724,2001
34.2345615,-118.5369316,2001
35.7720103,-87.7839129,2001
36.5277607,-87.3588703,2001
37.9755648,23.7348324,2001
39.731681,-75.1300457,2001
40.0289423,-74.8808221,2001
40.8078578,-73.9454671,2001
41.3825802,2.177073,2001
42.7098295,18.3457261,2001
43.0341595,19.7473559,2001
45.1465631,17.2551445,2001
45.6712544,18.9817862,2001
45.7752847,14.2139937,2001
49.8158683,6.1296751,2001
51.2085526,3.226772,2001
56.8605175,53.1977307,2001
-21.8788022,-47.8567619,2002
31.2312707,121.4700152,2002
34.8879397,-79.3661515,2002
35.4492404,-86.7888887,2002
37.7781702,-81.1881557,2002
39.1888874,-95.5697001,2002
39.5560869,21.7678844,2002
40.5928976,29.0776117,2002
40.6201412,-74.4222416,2002
42.2942045,-83.3099303,2002
42.3192548,-85.1824269,2002
42.6707598,-72.5474737,2002
44.8702281,13.8455311,2002
45.8130967,15.9772795,2002
46.509144,15.0790677,2002
47.0617293,-0.8801359,2002
49.9706701,9.1384857,2002
50.0385812,15.7791356,2002
52.0799838,4.3113461,2002
52.2319581,21.0067249,2002
53.3493795,-6.2605593,2002
55.8455828,-4.4239646,2002
-20.720278,-47.886667,2003
-23.5506507,-46.6333824,2003
16.2706436,-61.5057749,2003
29.9743803,-93.9923965,2003
30.4007626,-88.8893818,2003
30.5182727,-82.94819,2003
33.4638745,-88.8152074,2003
34.09751,-117.6483876,2003
38.6163238,-90.1471628,2003
38.7848249,-76.9694016,2003
40.1481349,-89.3636569,2003
41.9302021,2.2545943,2003
42.0979745,19.0954528,2003
42.4966815,-96.4058782,2003
42.9132581,-85.7057035,2003
43.3435855,17.8076584,2003
44.9391565,-123.033121,2003
45.2551338,19.8451756,2003
45.3802683,20.3907614,2003
45.7813532,-122.5337433,2003
47.6742994,-116.7811531,2003
48.9759637,2.1998877,2003
51.7687323,19.4569911,2003
51.9244424,4.47775,2003
54.5562536,23.3503665,2003
-22.9215542,-43.1860269,2004
-30.3154739,-61.1645076,2004
18.6078948,-69.4885492,2004
30.6337077,-92.4197754,2004
31.5536678,-90.1072865,2004
33.6534427,-84.4493725,2004
35.4503381,139.6343802,2004
37.5666791,126.9782914,2004
38.4210209,-121.4238414,2004
38.9742502,-94.6851702,2004
39.9401426,-82.005019,2004
42.6511674,-73.754968,2004
43.0072424,-96.0583138,2004
43.207178,-71.537476,2004
43.3235158,-99.8941094,2004
46.2293889,15.2616828,2004
46.5576439,15.6455854,2004
54.9678145,82.9515989,2004
56.9493977,24.1051846,2004
7.7001398,27.9909335,2004
-31.874029,-62.7160986,2005
-34.9058916,-56.1913095,2005
-35.2841955,138.6261912,2005
14.6776144,-60.939021,2005
29.5293998,-95.2010447,2005
32.7918133,-93.055718,2005
33.0890094,-96.8863922,2005
37.7249296,-122.1560768,2005
38.9736819,-5.8003669,2005
39.2667309,-81.5620755,2005
39.3113257,-94.922759,2005
39.6296809,-79.9559437,2005
40.1728871,-74.9926688,2005
40.3334409,-74.6004341,2005
41.0339862,-73.7629097,2005
41.5538091,-73.0438362,2005
43.7533414,-88.4493796,2005
47.8105738,-122.3774952,2005
51.530018,46.034683,2005
55.7127529,21.1350469,2005
-33.7455871,-61.9686068,2006
14.791461,-16.925605,2006
16.2328276,-61.7896133,2006
18.2116354,-67.0953572,2006
28.2935785,-16.6214471,2006
29.6185669,-95.5377215,2006
33.9732275,-78.3858371,2006
34.0739016,-117.3136547,2006
34.4458248,-119.0779359,2006
35.5120831,24.0191544,2006
36.1623886,-85.4997057,2006
38.8849913,-76.9134765,2006
39.3765918,-77.1549078,2006
39.6383092,22.4160706,2006
39.7743941,30.519116,2006
41.289811,-73.9204922,2006
41.2951037,-92.6448451,2006
41.8933203,12.4829321,2006
42.2830786,-87.9531303,2006
44.5391105,18.675193,2006
46.4602978,6.8418655,2006
47.10529,-104.71246,2006
-0.7151966,8.7787919,2007
-34.6095579,-58.3887904,2007
18.465299,-66.116666,2007
19.7225234,-70.7208338,2007
28.5977707,-81.3510264,2007
30.6350817,120.3572979,2007
32.0108506,-97.1303744,2007
32.4586695,-83.7319658,2007
33.0637706,-86.0538692,2007
33.6956461,-78.8900409,2007
34.1689262,-118.5365791,2007
34.7691867,-84.9702475,2007
36.0625843,-94.1574328,2007
36.5817089,-86.5163833,2007
40.4233142,-104.7091322,2007
41.3812851,2.0446381,2007
41.5894753,-88.057837,2007
42.2912093,-71.1244966,2007
44.6386593,11.1874019,2007
45.5548793,18.6953685,2007
47.5048851,-111.29189,2007
48.0158753,37.8013407,2007
48.4680221,35.0417711,2007
49.4404591,1.0939658,2007
-33.8698439,151.2082848,2008
22.6203348,120.3120375,2008
27.7712264,-82.6340259,2008
3.8689867,11.5213344,2008
30.6517377,-101.3766686,2008
31.2462916,48.7597528,2008
33.7123305,-84.1051939,2008
34.1649502,-118.374752,2008
37.2081729,-93.2922715,2008
37.6816841,-95.4517985,2008
39.0000001,116.0,2008
39.5812525,2.7092683,2008
42.6829765,-89.0226793,2008
45.238067,9.408656,2008
45.4401467,4.3873058,2008
49.1460831,0.2255168,2008
50.4637381,11.5372317,2008
61.2163129,-149.894852,2008
-35.2975906,149.1012676,2009
-4.2694407,15.2712256,2009
-6.8160837,39.2803583,2009
16.2408636,-61.5334077,2009
28.8021812,-81.731332,2009
32.0193121,34.7804076,2009
32.8998822,-105.9602081,2009
33.5215013,-84.3538128,2009
34.1033192,-117.575173,2009
34.2572499,-118.6017022,2009
36.4173514,-81.2050895,2009
37.1815024,-77.2153144,2009
38.7522607,-76.8969155,2009
39.8428215,-82.805646,2009
40.0028514,-75.2707469,2009
40.730441,-73.3263791,2009
40.8398218,-74.2765366,2009
48.0074736,-121.7304882,2009
57.5080076,12.6970568,2009
-26.3044898,-48.8486726,2010
10.5182899,7.4359863,2010
18.3682128,-77.6043615,2010
26.8200607,-80.6653351,2010
27.4467056,-80.3256056,2010
29.5580242,-95.8068304,2010
33.1263899,-91.96297,2010
33.2115087,-92.6650144,2010
33.4151005,-111.831455,2010
34.5793131,-118.11711,2010
35.6571367,-97.4649038,2010
39.9895878,28.8944669,2010
4.9371544,-52.3258736,2010
40.6409555,-74.383846,2010
44.7670567,-93.2773887,2010
48.1762534,-2.7535644,2010
51.0538286,3.7250121,2010
59.938732,30.316229,2010
-11.6642316,27.4826264,2011
21.5119156,-104.8915889,2011
26.1667184,-80.2085565,2011
28.6714702,-81.3382005,2011
34.2978794,-83.8240663,2011
37.8225892,-122.0008254,2011
38.1040864,-122.2566367,2011
38.7877791,-90.6747372,2011
38.8898478,-94.5313816,2011
38.951883,-92.3337366,2011
39.3398404,-74.5751484,2011
39.7972788,-84.3113334,2011
40.20824,-74.7755065,2011
40.3042778,-73.9923596,2011
40.7300685,-73.2107266,2011
41.4796899,2.3118347,2011
41.8006523,-73.1212214,2011
42.0911853,-76.5499445,2011
43.309941,-73.644447,2011
43.5380238,-89.0064876,2011
44.9863892,-93.5715908,2011
45.9562503,12.6597197,2011
46.5093268,6.498317,2011
47.3744489,8.5410422,2011
49.8349139,18.2820084,2011
-21.7609533,-43.3501129,2012
-32.3746009,-63.4550363,2012
-38.661326,178.0206487,2012
33.732052,-84.9191081,2012
33.8062166,-84.1457505,2012
34.687584,-120.4390175,2012
36.1796007,-77.2235757,2012
36.2231079,-121.387742,2012
36.3302284,-119.292058,2012
37.5131191,-77.3465081,2012
37.9485356,-122.5247031,2012
38.5674096,-77.3267652,2012
38.6474569,-83.7644793,2012
39.0053201,-87.7391936,2012
39.4697065,-0.3763353,2012
43.5896231,-79.6443879,2012
46.4843023,30.7322878,2012
48.3275249,7.3363439,2012
50.304864,2.763456,2012
50.5955595,36.5873394,2012
51.2151749,-0.7984854,2012
51.264018,7.1780374,2012
55.4984381,25.6025772,2012
58.5909124,16.1903511,2012
6.3330586,5.6221058,2012
-25.537583,152.7019182,2013
-30.0324999,-51.2303767,2013
-38.136073,176.2525434,2013
15.374006,-16.4497224,2013
28.5000001,-106.0000001,2013
31.1171441,-97.727796,2013
32.0906242,34.8839799,2013
32.3140354,-106.779807,2013
32.5973857,-82.3337376,2013
32.7355816,-97.1071186,2013
33.8644291,-118.0539323,2013
33.9375177,-117.2305791,2013
34.02332,-84.360022,2013
34.6981064,-118.1366153,2013
37.8771476,-122.1796888,2013
38.965365,-76.8417927,2013
40.2023684,-74.4079671,2013
41.4266361,-73.6788272,2013
41.4672552,-87.0604487,2013
41.8814184,-87.88319,2013
41.9961816,21.4319213,2013
42.6362052,-70.8431049,2013
43.4597045,19.8154494,2013
44.7324559,18.0850157,2013
44.9475726,-93.3569023,2013
45.5616075,-94.1642004,2013
45.7578137,4.8320114,2013
45.7762844,12.0452878,2013
48.1164285,39.0886375,2013
49.3165553,8.433615,2013
49.8465253,3.2876843,2013
52.2646577,10.5236066,2013
-22.821635,-42.9956797,2014
-23.5324859,-46.7916801,2014
-27.4689623,153.0235009,2014
29.9146493,-90.0539604,2014
32.5276503,-92.7140403,2014
33.0283854,-97.0867203,2014
33.4255117,-111.940016,2014
33.6633386,-117.903317,2014
33.7440023,-90.7248187,2014
35.88137,-106.298959,2014
38.4187168,27.1282675,2014
38.7135498,-77.795367,2014
39.9555928,-86.0138729,2014
40.3640349,-111.7386884,2014
41.45011,-74.4164807,2014
42.2178171,-85.8911246,2014
42.3289067,-71.0850853,2014
42.4268484,-71.0683741,2014
42.4415238,19.2621081,2014
42.5803122,-83.0302033,2014
43.685832,-79.7599366,2014
46.2017559,6.1466014,2014
47.4799078,-122.2034496,2014
47.7467233,7.3389937,2014
47.8012197,-120.6276904,2014
47.9252104,-97.0306325,2014
-19.9227318,-43.9450948,2015
-22.2343858,-45.9327241,2015
15.2272182,-23.1563014,2015
29.5351724,-95.1161564,2015
32.844017,-97.1430671,2015
36.0600602,-86.6722192,2015
36.6779726,8.752647,2015
37.8500191,-99.7567932,2015
38.0952616,-76.8277024,2015
39.5103048,-84.7420519,2015
40.0379958,-76.3056707,2015
40.518157,-74.4113926,2015
40.6178915,-75.3786521,2015
40.701213,-74.2301459,2015
41.801159,-88.0747687,2015
42.4153739,-71.1564428,2015
42.6491029,18.0939501,2015
43.7128967,-87.9370433,2015
43.9030925,22.2785536,2015
45.7727397,19.1147036,2015
50.9929303,7.1277379,2015
52.131802,-106.660767,2015
56.5048435,21.0070903,2015
58.6124279,82.0475315,2015
13.8001844,-10.2245548,2016
14.582622,-17.034832,2016
26.535681,-78.6953623,2016
36.3049177,-86.621443,2016
37.6688205,-122.080796,2016
38.0546653,23.8081533,2016
38.8105035,-76.950006,2016
38.8709984,-99.3311525,2016
38.9253129,-76.8815433,2016
4.0429389,9.7062018,2016
40.4258686,-86.9080655,2016
40.4667713,-74.6607144,2016
41.3304767,-74.1866348,2016
41.3556187,-72.0997804,2016
41.4411786,-90.5766144,2016
42.194543,-71.1994976,2016
42.7070354,-71.1631137,2016
43.1133536,17.705039,2016
43.451291,-80.4927815,2016
43.5515198,7.0134418,2016
45.5027926,-91.733423,2016
48.2083537,16.3725042,2016
49.4093582,8.694724,2016
50.0874654,14.4212535,2016
54.6870458,25.2829111,2016
57.5389148,25.4261688,2016
8.0300284,-1.0800271,2016
14.0095966,-60.9902359,2017
18.2129421,-66.0558844,2017
30.6183939,-96.3455991,2017
31.1991806,29.8951716,2017
32.0852997,34.7818064,2017
33.0935112,-97.1200046,2017
34.0000001,113.9999999,2017
34.6628067,-80.700546,2017
35.8668281,-76.7485555,2017
36.3107004,-78.5908345,2017
37.3859982,-77.578509,2017
38.8162451,-76.751708,2017
39.1399187,-77.1929215,2017
39.5184514,-104.7612638,2017
40.126139,-82.9295287,2017
40.3496953,-74.6597376,2017
41.0550969,-73.8201338,2017
41.0751048,-111.9741925,2017
41.1170203,20.8017715,2017
41.4091977,-122.1948645,2017
41.7003302,-88.0717708,2017
42.2528649,-73.790959,2017
42.3702996,-87.9020186,2017
42.9783924,-78.7997616,2017
43.7391889,-83.9622052,2017
43.7729744,-79.2576479,2017
44.2708719,19.8863297,2017
47.6144219,-122.192337,2017
48.7358807,1.3684254,2017
50.8331141,4.3668279,2017
52.1503721,10.3593147,2017
60.292997,25.0435254,2017
-36.7148099,142.2018105,2018
28.7007225,-81.349278,2018
29.5639758,-95.2864299,2018
31.5491899,-97.1474628,2018
32.5297498,-92.6386604,2018
32.6518004,-96.9083366,2018
33.5965685,-117.659405,2018
33.9412127,-84.2135309,2018
34.7509962,-77.4309829,2018
35.5111996,-78.346102,2018
36.2659698,-95.8548557,2018
39.4562528,-77.9639604,2018
39.6159851,-75.662956,2018
39.6828358,-75.7515682,2018
4.8459246,31.5959173,2018
40.4797828,-88.9939147,2018
41.2411556,-77.0011096,2018
42.2212188,-70.9391625,2018
43.4229305,-70.6546639,2018
44.650051,-93.2432791,2018
44.8146563,15.86896,2018
44.841225,-0.5800364,2018
49.1460165,31.2271744,2018
50.4302393,7.466302,2018
52.5173885,13.3951309,2018
57.3131712,25.2748551,2018
-8.8272699,13.2439512,2019
0.4086518,9.4418849,2019
15.5038301,32.5738979,2019
17.1184569,-61.8448509,2019
27.2939333,-80.3503283,2019
31.7165455,-86.2638492,2019
33.4942189,-111.926018,2019
34.016597,-80.4357496,2019
34.1261209,-117.5236622,2019
34.8785,-76.9014457,2019
34.9873822,-90.0034862,2019
35.2225717,-97.4394816,2019
35.6709727,-80.4742261,2019
35.925206,-86.8689419,2019
36.6468015,137.2183531,2019
37.8141419,-92.2266876,2019
38.2856247,-85.8241312,2019
38.7509488,-77.4752667,2019
40.2203907,-74.0120817,2019
40.5061,-80.2082,2019
41.085652,-73.8584684,2019
41.6008681,-87.6069894,2019
41.7255879,-87.825055,2019
41.7369023,45.3259549,2019
41.8425197,-89.4814291,2019
42.263079,-88.0039653,2019
43.060706,21.924246,2019
43.1009031,-75.2326641,2019
43.6435559,-79.5656326,2019
44.6086674,10.5940667,2019
44.9243986,-93.4114487,2019
45.4208777,-75.6901106,2019
45.428679,-122.497174,2019
45.5479864,13.7304781,2019
45.6072875,4.0627318,2019
47.313494,-122.33931,2019
48.8003835,2.2630238,2019
49.4938975,0.1079732,2019
9.5170602,-13.6998434,2019
-20.848084,-41.11129,2020
-28.4593692,-62.8359481,2020
-31.4166867,-64.1834193,2020
32.3092861,-90.1386811,2020
32.6882909,35.5733669,2020
33.9566391,-83.9890066,2020
33.9566869,-84.0227467,2020
34.5038393,-93.0552437,2020
34.8703223,-86.5713609,2020
35.613224,-77.3724593,2020
35.9556924,-80.0053176,2020
39.1938429,-76.8646092,2020
41.6611642,-86.1807031,2020
43.167206,11.467561,2020
43.6612012,7.1513834,2020
44.0206919,-88.5408574,2020
44.648618,-63.5859487,2020
44.7319094,-93.21772,2020
45.3809339,-122.7694369,2020
5.5571096,-0.2012376,2020
-1.6665685,29.225652,2021
-37.8768464,145.0691723,2021
11.0101922,-74.8231794,2021
27.9580004,-15.6062305,2021
30.0823981,-90.5585162,2021
31.5417405,-81.5233923,2021
31.8477347,-81.5960705,2021
32.5897831,-96.8570183,2021
32.7459645,-96.9977846,2021
32.9299655,-97.2271249,2021
33.8322043,-118.2517547,2021
34.1469416,-118.2478471,2021
35.2814779,139.6719597,2021
35.33908,25.1332843,2021
35.483406,-86.4602717,2021
35.7008914,-91.4450306,2021
36.6378774,-82.5809876,2021
37.7266635,-78.8472964,2021
38.5833842,-90.125109,2021
38.7077507,-9.1365919,2021
39.4453393,-83.8285375,2021
40.5683808,-3.2627134,2021
40.6531617,38.5172032,2021
41.4776121,-91.1210053,2021
41.6664781,-81.3399769,2021
42.0965167,-79.2380322,2021
42.8238387,19.5218005,2021
44.1015097,-79.4914772,2021
45.030719,-93.3375973,2021
46.3239233,-0.4646064,2021
48.118146,-123.430741,2021
49.261277,13.9025043,2021
50.9524769,1.8538446,2021
54.6792304,23.2004406,2021
-36.7590183,144.2826718,2022
-37.5623013,143.8605645,2022
-38.1946636,146.5381646,2022
26.3586885,-80.0830984,2022
33.4487257,-84.4549262,2022
33.6101096,-84.287978,2022
34.0696501,-118.3963062,2022
34.6508092,-82.7820663,2022
35.1556451,-89.7761955,2022
36.62593,-121.816926,2022
36.6828041,-101.4815493,2022
38.1944667,-95.7427641,2022
38.9841969,-74.8142502,2022
40.6534835,-73.6113502,2022
40.782634,-73.2566332,2022
40.9837089,-73.9798601,2022
41.6024068,-71.2503157,2022
42.3102619,13.9575901,2022
